,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Material_4,Material_5,Feature_9,Feature_10,Feature_11
2159,men,2019-06-02,61,adidas Men's Training Alphaskin Sport Long Tights,adidas,30.76,https://www.amazon.com/adidas-Training-Alphaskin-Tights-Heather/dp/B071WXMM1J,Recycled Polyester / PET,Spandex 11~20%,Polyester Blended,蒸發性涼感,環保訴求,提升運動效能設計,涼爽透氣,抗紫外線,舒適伸展,,,all/any Spandex,Recycled Polyester & Blended,,,
2160,men,2019-06-02,62,Nike Men's Power Running Tights,nike,86.25,https://www.amazon.com/Nike-Mens-Power-Running-Tights/dp/B075FTD35J,,,,提升運動效能設計,結構性透氣,單向導溼快乾,防水,,,,,,,,,
2161,men,2019-06-02,63,Platinum Sun Full-Length Male Compression Surf Leggings with Sun Protection,platinumsun,44.99,https://www.amazon.com/Platinum-Sun-Full-Length-Compression-Protection/dp/B07DXCQNWD,,,,抗紫外線,蒸發性涼感,單向導溼快乾,異味控制,提升運動效能設計,抗菌功能,,,,,,,
2162,men,2019-06-02,64,Tommie Copper Men's Core Compression Tights,tommiecopper,65.69,https://www.amazon.com/Tommie-Copper-Compression-Tights-Black/dp/B00KVTUKUK,,,,抗紫外線,異味控制,提升運動效能設計,,,,,,,,,,
2163,men,2019-06-02,65,NIKE Men's Pro Hyperwarm Tight,nike,54.99,https://www.amazon.com/NIKE-Mens-Pro-Hyperwarm-Tight/dp/B07BGPMNP9,,,,結構性透氣,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
2164,men,2019-06-02,66,NATURET Compression Pants Running Tights Mens Leggings Baselayer Womens Cool Dry Sports Rreflect Light Tights,naturetreasures,12.83,https://www.amazon.com/NATURET-Compression-Leggings-Baselayer-Rreflect/dp/B074S2C4CL,all/any Spandex,Spandex 11~20%,Polyester Blended,抗紫外線,涼爽透氣,提升運動效能設計,,,,,,,,,,
2165,men,2019-06-02,67,NIKE Men's Modern Utility Training Tights,nike,41.67,https://www.amazon.com/Modern-Utility-Training-Gunsmke-Atmsphere/dp/B07BBPQJ7H,all/any Spandex,Polyester Blended,Spandex <= 10%,單向導溼快乾,,,,,,,,,,,,
2166,men,2019-06-02,68,adidas Mens Alphaskin Sport 3/4 Tights,adidas,34.72,https://www.amazon.com/adidas-Mens-Alphaskin-Sport-Tights/dp/B07CVFFV7L,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,舒適平滑縫合,,,,,,,,,,,
2167,men,2019-06-02,69,Yuerlian Men's Compression Pants Running Tights Cool Dry Baselayer Leggings Gym Sports Pants with Pocket 3 Pack,yuerlian,29.34,https://www.amazon.com/Yuerlian-Compression-Running-Baselayer-Leggings/dp/B07SBVD1RP,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,環保訴求,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
2168,men,2019-06-02,70,CW-X Men's Expert Joint Support Compression Tights,cwx,67.5,https://www.amazon.com/CW-X-Expert-Support-Compression-Tights/dp/B00RFOFMW0,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,提升運動效能設計,四面彈,,,,,,,,,,
2169,men,2019-06-02,71,2XU Men's Core Compression Tights,2xu,82.97,https://www.amazon.com/2XU-Compression-Tights-Black-XX-Small/dp/B01N21LZ51,all/any Spandex,Polyamide(Nylon) Blended,,舒適平滑縫合,提升運動效能設計,抗紫外線,單向導溼快乾,,,,,,,,,
2170,men,2019-06-02,72,2XU Men's Accelerate Compression Tights,2xu,73.94,https://www.amazon.com/2XU-Accelerate-Compression-Tights-X-Small/dp/B01IFKP2M2,Spandex >= 21%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,舒適平滑縫合,抗紫外線,單向導溼快乾,,,,,,,,,
2171,men,2019-06-02,73,Men's Stretchy Slim-Fit Moisture-Wicking Training Tights Base Layer Mesh Quick-Dry Gym Workout Leggings,truity,18.99,https://www.amazon.com/Truity-Training-Workout-Leggings-Baselayer/dp/B07H94BMC3,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,結構性透氣,反光功能,四面彈,單向導溼快乾,,,,,,,,
2172,men,2019-06-02,74,"nike Men's Pro Three Quarter Length Tights,Large Blue",nike,39.99,https://www.amazon.com/Three-Quarter-Length-Tights-Large/dp/B01JIBLMW6,,,,結構性透氣,涼爽透氣,單向導溼快乾,,,,,,,,,,
2173,men,2019-06-02,75,"2XU Military Men's Recovery Compression Tights, Made in USA",2xu,31.49,https://www.amazon.com/2XU-Military-Recovery-Compression-Tights/dp/B07F1YF8F9,all/any Spandex,,,提升運動效能設計,涼爽透氣,抗紫外線,,,,,,,,,,
2174,men,2019-06-02,76,adidas Training Alphaskin Sport Long Tights,adidas,36.17,https://www.amazon.com/adidas-Training-Alphaskin-Sport-Tights/dp/B077ZL66FW,Recycled Polyester / PET,Spandex 11~20%,Polyester Blended,蒸發性涼感,環保訴求,提升運動效能設計,結構性透氣,單向導溼快乾,,,,all/any Spandex,Recycled Polyester & Blended,,,
2175,men,2019-06-02,77,Under Armour Men's Charged Compression Leggings,underarmour,113.91,https://www.amazon.com/Under-Armour-Charged-Compression-Leggings/dp/B01C31AROW,Spandex >= 21%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,異味控制,四面彈,單向導溼快乾,舒適平滑縫合,,,,,,,,
2176,men,2019-06-02,78,Revolver Fashion Psychedelic Meggings USA Made Men's Leggings: Great Rave Gear or for Burning Man,revolverfashion,59,https://www.amazon.com/Revolver-Fashion-Psychedelic-Meggings-Leggings/dp/B07FN89FFZ,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,蒸發性涼感,單向導溼快乾,四面彈,,,,,,,,,,
2177,men,2019-06-02,79,ASICS Men's Essentials Tight Bottom,asics,62.55,https://www.amazon.com/ASICS-Mens-Essentials-Tight-Bottom/dp/B00NVQH32I,all/any Spandex,Spandex <= 10%,Polyester Blended,溼度管理,,,,,,,,,,,,
2178,men,2019-06-02,80,1Bests Men's Sports Running Set Compression Shirt + Pants Skin-Tight Long Sleeves Quick Dry Fitness Tracksuit Gym Yoga Suits,1bests,21.88,https://www.amazon.com/1Bests-Running-Compression-Skin-Tight-Tracksuit/dp/B078N7WQ9D,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,環保訴求,提升運動效能設計,涼爽透氣,抗紫外線,四面彈,單向導溼快乾,舒適伸展,,,,,
2179,men,2019-06-02,81,FITTOO Men's Compression Fitness Pants Cool Dry Running Workout Tights Leggings,fittoo,5.99,https://www.amazon.com/FITTOO-Compression-Fitness-Running-Leggings/dp/B073FBDHW1,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,單向導溼快乾,提升運動效能設計,,,,,,,,,,
2180,men,2019-06-02,82,Yuerlian Mens Mens Running Tights Cool Dry Pant Baselayer Tights Leggings with Zippper Pockets 3 Pack,yuerlian,27.19,https://www.amazon.com/Yuerlian-Running-Baselayer-Leggings-Zippper/dp/B07S9RJKXC,all/any Spandex,Polyester Blended,,蒸發性涼感,環保訴求,提升運動效能設計,涼爽透氣,四面彈,單向導溼快乾,,,,,,,
2181,men,2019-06-02,83,CW-X Men's Performx Tights,cwx,0,https://www.amazon.com/CW-X-Performx-Tights-Black-Small/dp/B00RFOFYEQ,Spandex 11~20%,all/any Spandex,,蒸發性涼感,抗紫外線,單向導溼快乾,四面彈,,,,,,,,,
2182,men,2019-06-02,84,Sub Sports Mens Winter Warm Thermal Leggings Tights Base Layer Brushed Fleece,subsports,35.39,https://www.amazon.com/Sub-Sports-Thermal-Leggings-Brushed/dp/B06VT3NZ1R,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,刷毛布,四面彈,保暖禦寒,舒適伸展,單向導溼快乾,提升運動效能設計,,,,,,,
2183,men,2019-06-02,85,SKINS Men's DNAmic Compression Long Tights,skins,74.15,https://www.amazon.com/SKINS-DNAmic-Compression-Tights-X-Small/dp/B01BYPMY6W,Spandex >= 21%,all/any Spandex,Polyamide(Nylon) Blended,溼度管理,提升運動效能設計,涼爽透氣,抗紫外線,,,,,,,,,
2184,men,2019-06-02,86,CEP Unisex Targeted Compression Quad Sleeves,cep,47.31,https://www.amazon.com/CEP-Unisex-Targeted-Compression-Sleeves/dp/B0083QN6F4,Spandex 11~20%,Polyamide(Nylon) Blended,all/any Spandex,提升運動效能設計,,,,,,,,,,,,
2185,men,2019-06-02,87,2XU Men's Hyoptik Compression Tights,2xu,91.95,https://www.amazon.com/2XU-Hyoptik-Compression-Tights-Reflective/dp/B013PDWWLI,all/any Spandex,,,反光功能,提升運動效能設計,抗紫外線,單向導溼快乾,,,,,,,,,
2186,men,2019-06-02,88,COOLOMG 2 Pack 3/4 Compression Pants Sports Tights 20+ Colors/Patterns Shorts Capri Pant Men's Boys Basketball Running,coolomg,30.98,https://www.amazon.com/COOLOMG-Compression-Patterns-Basketball-Running/dp/B07C3M6ZYN,all/any Spandex,Polyester Blended,,抗紫外線,蒸發性涼感,單向導溼快乾,涼爽透氣,提升運動效能設計,舒適伸展,,,,,,,
2187,men,2019-06-02,89,adidas Training Alphaskin Sport Long Tights,adidas,38.65,https://www.amazon.com/adidas-Training-Alphaskin-Tights-X-Small/dp/B077ZGYFWX,Polyester Blended,all/any Spandex,,舒適伸展,提升運動效能設計,,,,,,,,,,,
2188,men,2019-06-02,90,Under Armour Mens ColdGear Reactor Legging,underarmour,116.61,https://www.amazon.com/Under-Armour-ColdGear-Reactor-Legging/dp/B01N7HHS5L,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,異味控制,四面彈,保暖禦寒,單向導溼快乾,刷毛布,,,,,,,
2189,men,2019-06-02,91,FEOYA Men's Compression Quick Dry Pants Sport Workout Baselayer Tights Legging,feoya,17.99,https://www.amazon.com/FEOYA-Compression-Workout-Baselayer-Legging/dp/B07KJFNK8F,Polyester Blended,,,蒸發性涼感,提升運動效能設計,涼爽透氣,單向導溼快乾,,,,,,,,,
2190,men,2019-06-02,92,Manchester United Mens Compression Pants Capris Running Tights Leggings,adonke,34.69,https://www.amazon.com/Manchester-United-Compression-Running-Leggings/dp/B07RSQSWR4,Polyester Blended,,,提升運動效能設計,一體成型,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,
2191,men,2019-06-02,93,adidas Men's Alphaskin Sport Badge Of Sport Long Tights,adidas,40.28,https://www.amazon.com/adidas-Alphaskin-Sport-Tights-3X-Large/dp/B07DWPRDCK,Recycled Polyester & Blended,Polyester Blended,Recycled Polyester / PET,提升運動效能設計,環保訴求,涼爽透氣,結構性透氣,單向導溼快乾,舒適伸展,,,,,,,
2192,men,2019-06-02,94,XILALU New Fits Cotton Pants Joggers Men's Casual Shorts Fitness Bodybuilding Sport,xilalu,11.22,https://www.amazon.com/XILALU-Cotton-Joggers-Fitness-Bodybuilding/dp/B07RXWWC1D,all/any Spandex,Cotton Blended,,,,,,,,,,,,,,
2193,men,2019-06-02,95,CW-X Men's Stabilyx Tights,cwx,99.99,https://www.amazon.com/CW-X-225809A756L-Mens-Stabilyx-Tights/dp/B018LJFA6A,,,,反光功能,蒸發性涼感,單向導溼快乾,,,,,,,,,,
2194,men,2019-06-02,96,Trailside Supply Co. Men's Standard Quick-Dry Active Sport Baselayer Compression Legging Pants,trailsidesupplyco,9.99,https://www.amazon.com/Trailside-Supply-Co-Quick-Dry-Compression/dp/B01N5KYTL0,Spandex 11~20%,all/any Spandex,Polyester Blended,溼度管理,提升運動效能設計,舒適伸展,,,,,,,,,,
2195,men,2019-06-02,97,"AGROSTE Men's Compression Pants, Workout Leggings, Performance Running Tights, Athletic Base Layer Pants PLT10/PLT11",agroste,12.99,https://www.amazon.com/AGROSTE-Compression-Leggings-Performance-Athletic/dp/B07MDK8ZVN,all/any Spandex,Polyester Blended,Spandex <= 10%,蒸發性涼感,提升運動效能設計,涼爽透氣,反光功能,四面彈,單向導溼快乾,舒適平滑縫合,舒適伸展,,,,,
2196,men,2019-06-02,98,Under Armour Men's Coldgear Jacquard Compreshort Sleeveion Leggings,underarmour,69.16,https://www.amazon.com/Under-Armour-Coldgear-Compreshort-Sleeveion/dp/B01MDPA623,all/any Spandex,Polyester Blended,Spandex <= 10%,異味控制,結構性透氣,四面彈,單向導溼快乾,舒適平滑縫合,刷毛布,,,,,,,
2197,men,2019-06-02,99,Roar MMA Thermal Compression Pants Gym Workout Running Grappling Exercise Spats,roarint,29.99,https://www.amazon.com/Thermal-Compression-Workout-Grappling-Exercise/dp/B07FCSDXL5,,,,提升運動效能設計,抗菌功能,舒適平滑縫合,四面彈,蒸發性涼感,單向導溼快乾,,,,,,,
2198,men,2019-06-02,100,Skin Tight Compression Base Layer Long Sleeve Under Shirt & Pants Black Star Pattern SET,justonestyle,20.99,https://www.amazon.com/Tight-Compression-Layer-Sleeve-Pattern/dp/B00JH9SN5O,,,,提升運動效能設計,,,,,,,,,,,,
2199,men,2019-06-09,1,DRSKIN Men’s 3/4 Compression Tight Pants Base Under Layer Running Shorts Warm Cool Dry,drskin,12.39,https://www.amazon.com/DRSKIN-Compression-Tight-Running-Shorts/dp/B07CNX2NFQ,all/any Spandex,Spandex <= 10%,Polyester Blended,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
2200,men,2019-06-09,2,TSLA Men's Compression 3/4 Capri Pants Baselayer Cool Dry Sports Running Yoga Tights,tesla,8.98,https://www.amazon.com/TSLA-Compression-Baselayer-Sports-Running/dp/B07MKMXPTR,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,涼爽透氣,異味控制,單向導溼快乾,抗菌功能,,,,,,,,
2201,men,2019-06-09,3,"Men's Compression Pants - Workout Leggings for Gym, Basketball, Cycling, Yoga, Hiking - Rash Guard + Performance Running Tights - Athletic Base Layer Pants/Thermal Underwear for Men",compressionz,19.97,https://www.amazon.com/Mens-Compression-Pants-Basketball-Performance/dp/B00FJ1I9LW,all/any Spandex,Polyamide(Nylon) Blended,Spandex 11~20%,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,舒適伸展,,,Silk,,,,
2202,men,2019-06-09,4,Lavento Men's Compression Pants Baselayer Cool Dry Pocket Running Ankle Leggings Active Tights,lavento,17.49,https://www.amazon.com/Lavento-Compression-Baselayer-Running-Leggings/dp/B07MM51F9B,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,單向導溼快乾,四面彈,,,,,,,,,
2203,men,2019-06-09,5,Neleus Men's 2 Pack Compression Tights Sport Running Leggings Pants,neleus,17.41,https://www.amazon.com/Neleus-Compression-Tights-Running-Leggings/dp/B07DGR2B68,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,單向導溼快乾,異味控制,舒適平滑縫合,提升運動效能設計,抗菌功能,,,,,,,
2204,men,2019-06-09,6,Under Armour Men's HeatGear Armour Leggings Graphic,underarmour,48.64,https://www.amazon.com/Under-Armour-HeatGear-Leggings-Anthracite/dp/B072BXGWQ1,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,四面彈,提升運動效能設計,人體工學舒適設計,異味控制,結構性透氣,單向導溼快乾,,,Spandex <= 10%,,,,
2205,men,2019-06-09,7,Ubestyle UPF 50+ Men's Active Surfing Water Leggings Swim Tights Sun Protective,ubestyle,21.99,https://www.amazon.com/Ubestyle-Active-Surfing-Leggings-Protective/dp/B07HHYS4SG,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,抗紫外線,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,,,,,,,,
2206,men,2019-06-09,8,DIOMOR Fashion Outdoor 2 in 1 Shorts for Men Unique Built-in Pocket Hiking Trunks Double Layer Camo Athletic Gym Pants,diomor,5.99,https://www.amazon.com/DIOMOR-Fashion-Outdoor-Shorts-Athletic/dp/B07R8TJFRY,Cotton Blended,Polyester Blended,,,,,,,,,,,,,,
2207,men,2019-06-09,9,DEVOPS Men's 2 Packs Compression Cool Dry Tights Baselayer Running Active Leggings Pants,devops,14.48,https://www.amazon.com/DEVOPS-Compression-Baselayer-Running-Leggings/dp/B07QQ99TVR,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
2208,men,2019-06-09,10,ARSUXEO Men's 3/4 Running Compression Tights Capri Pants K75,arsuxeo,12.99,https://www.amazon.com/ARSUXEO-Running-Compression-Tights-Capri/dp/B073347WK8,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
2209,men,2019-06-09,11,Defender Compression Pants Men Under Jerseys Legging Shorts Tights,defender,11.99,https://www.amazon.com/Defender-Compression-Jerseys-Legging-Shorts/dp/B07FY2BXC9,all/any Spandex,Polyester Blended,,提升運動效能設計,抗紫外線,單向導溼快乾,,,,,,,,,,
2210,men,2019-06-09,12,"MAVA Men’s Shorts for Basketball, Workout, Running, Gym Shorts with Loose Fit",mava,24.99,https://www.amazon.com/MAVA-Sports-Mens-Workout-Shorts/dp/B07DW8WKFP,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,人體工學舒適設計,結構性透氣,涼爽透氣,,,,,,,
2211,men,2019-06-09,13,Xtextile Mens Camouflage Sports Compression Tight Leggings,xtextile,10.79,https://www.amazon.com/Xtextile-Camouflage-Sports-Compression-Leggings/dp/B07CKSMGRK,,,,一體成型,提升運動效能設計,,,,,,,,,,,
2212,men,2019-06-09,14,Lavento Men's Compression Pants Pocket Baselayer Cool Dry Ankle Leggings Active Tights,lavento,18.99,https://www.amazon.com/Lavento-Compression-Pocket-Baselayer-Leggings/dp/B07JB8X21P,all/any Spandex,Spandex 11~20%,Polyester Blended,異味控制,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
2213,men,2019-06-09,15,COOLOMG Mens Compression Pants Baselayer Cool Dry Sports Pants Leg Tights Men Boys Youth 20+ Colors Patterns,coolomg,16.98,https://www.amazon.com/COOLOMG-Compression-Baselayer-Sports-Patterns/dp/B07C89S21M,all/any Spandex,Spandex 11~20%,Polyester Blended,抗紫外線,蒸發性涼感,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
2214,men,2019-06-09,16,NATURET Compression Pants Baselayer Running Tights Mens Sports Cool Dry Leggings,naturetreasures,12.88,https://www.amazon.com/NATURET-Compression-Baselayer-Running-Leggings/dp/B074YXSYZG,all/any Spandex,Spandex 11~20%,Polyester Blended,提升運動效能設計,,,,,,,,,,,,
2215,men,2019-06-09,17,EXIO Mens Compression Baselayer Pants Cool Dry Running Tights Leggings EX-P06,exio,12.48,https://www.amazon.com/EXIO-Compression-Baselayer-Running-Leggings/dp/B07BVLMK92,all/any Spandex,Spandex <= 10%,Polyester Blended,抗紫外線,單向導溼快乾,涼爽透氣,提升運動效能設計,舒適伸展,,,,,,,,
2216,men,2019-06-09,18,Under Armour Men's Baseline Knee Tights,underarmour,29.16,https://www.amazon.com/Under-Armour-Baseline-Tights-Black/dp/B077XPV9DN,Polyester Blended,Polyamide(Nylon) Blended,Spandex <= 10%,刷毛布,單向導溼快乾,,,,,,,all/any Spandex,,,,
2217,men,2019-06-09,19,Siboya Men's Compression 3/4 Capri Shorts 2 Pack Baselayer Cool Dry Tights Running Pants,siboya,18.99,https://www.amazon.com/Siboya-Compression-Shorts-Baselayer-Running/dp/B07HFXWZPT,all/any Spandex,Polyester Blended,,人體工學舒適設計,單向導溼快乾,提升運動效能設計,,,,,,,,,,
2218,men,2019-06-09,20,"MEETYOO Men's 3/4 Compression Pants Leggings Tights, Cool Dry Sport Workout HeatGear Capri Base Layer Running Cycling",meetyoo,18.48,https://www.amazon.com/MEETYOO-Compression-Leggings-Workout-HeatGear/dp/B07QBN4RFY,all/any Spandex,Spandex <= 10%,Polyester Blended,涼爽透氣,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
2219,men,2019-06-09,21,Malavita Men's Compression Shorts Sport Active Base Layer Shorts 3 Pack/1 Pack,malavita,15.99,https://www.amazon.com/Malavita-Compression-Shorts-Sport-Active/dp/B07M7D6L8S,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,,,,,,,,,,,,
2220,men,2019-06-09,22,Mizuno Elite 9 SL2 Kneepad,mizuno,26.99,https://www.amazon.com/Mizuno-Elite-9-SL2-Kneepad/dp/B018M4A1MM,all/any Spandex,Polyamide(Nylon) Blended,Rayon Blended,結構性透氣,單向導溼快乾,人體工學舒適設計,,,,,,Polyester Blended,,,,
2221,men,2019-06-09,23,Yuerlian Men's Compression Pants Cool Dry Baselayer Tights Leggings 3 Pack,yuerlian,26.84,https://www.amazon.com/Yuerlian-Compression-Baselayer-Tights-Leggings/dp/B07S7Q6Q2Q,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,環保訴求,結構性透氣,涼爽透氣,提升運動效能設計,舒適伸展,,,,,
2222,men,2019-06-09,24,Under Armour Heatgear Armour 3/4 Leggings Novelty,underarmour,27.93,https://www.amazon.com/Under-Armour-Heatgear-Leggings-3X-Large/dp/B07CZC6MJX,Spandex >= 21%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,結構性透氣,人體工學舒適設計,四面彈,單向導溼快乾,,,,,,,
