Product,Brand,Gender,Features,Materials,Price,Listed_Date,Url
Reebok One Series Running Tights - Pink ,Reebok,women,"機能添加,反光功能
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",65,2020-02-16,https://www.reebok.com/us/one-series-running-tights/FJ4023.html
Baggies? Brimmer,patagonia,women,"環保訴求
微氣候的舒適調節,溫溼調節,溫度調節
微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,異味控制
微氣候的舒適調節,防風防雨,防水機能,撥水
機能添加,抗紫外線
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyester,Recycled Polyester & Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyamide(Nylon),Recycled Polyamide(Nylon) & Blended
Eco-friendly Fiber,Recycled Polyamide/ Nylon / PA
Chemical fiber,Polyamide(Nylon),100% Polyamide(Nylon)
",49,2020-02-16,https://www.patagonia.com/product/baggies-brimmer-hat/33340.html?dwvar_33340_color=FGE
W's Centered Tights,patagonia,women,"結構設計,舒適伸展,舒適平滑縫合
環保訴求
結構設計,舒適伸展
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,異味控制
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",79,2020-02-16,https://www.patagonia.com/product/womens-centered-tights/21961.html?dwvar_21961_color=TFBA
Run It 3-Stripes 7/8 Tights,adidas,women,"機能添加,反光功能
環保訴求
微氣候的舒適調節,保暖禦寒
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",50,2020-02-16,https://www.adidas.com/us/run-it-3-stripes-7-8-tights/FL7794.html
USA Volleyball Performance Long Tights,adidas,women,"環保訴求
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",70,2020-02-16,https://www.adidas.com/us/usa-volleyball-performance-long-tights/FK1033.html
Performance Essentials Tights,adidas,women,"微氣候的舒適調節,涼爽透氣
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",85,2020-02-16,https://www.adidas.com/us/performance-essentials-tights/FK9724.html
Alphaskin Short Tights,adidas,women,"環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",28,2020-02-16,https://www.adidas.com/us/alphaskin-short-tights/FU1836.html
Alphaskin 7/8 Tights,adidas,women,"微氣候的舒適調節,涼爽透氣
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",50,2020-02-16,https://www.adidas.com/us/alphaskin-7-8-tights/FT2715.html
adidas Adicolor 3-Stripes Tights,adidas,women,,"Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",40,2020-02-16,https://www.adidas.com/us/adidas-adicolor-3-stripes-tights/FM3283.html
Believe This 2.0 3-Stripes 7/8 Tights,adidas,women,"微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",60,2020-02-16,https://www.adidas.com/us/believe-this-2.0-3-stripes-7-8-tights/FR7605.html
WOMEN'S MOTIVATION HIGH-RISE TIGHTS,THE NORTH FACE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",75,2020-02-16,https://www.thenorthface.com/shop/womens-motivation-high-rise-tights-nf0a3f3t?variationId=L94
Boston Marathon? How We Do 3/4 Tights,adidas,women,"環保訴求
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Eco-friendly Fiber,Recycled Polyamide/ Nylon / PA
Chemical fiber,Polyamide(Nylon),Recycled Polyamide(Nylon) & Blended
",90,2020-02-16,https://www.adidas.com/us/boston-marathon-how-we-do-3-4-tights/FQ7750.html
HEAT.RDY 3/4 Tights,adidas,women,"微氣候的舒適調節,涼爽透氣
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",85,2020-02-16,https://www.adidas.com/us/heat.rdy-3-4-tights/FK9712.html
Must Haves Stacked Logo Tights,adidas,women,,"Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",35,2020-02-16,https://www.adidas.com/us/must-haves-stacked-logo-tights/FR6644.html
Alphaskin 7/8 Tights,adidas,women,"環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",45,2020-02-16,https://www.adidas.com/us/alphaskin-7-8-tights/FJ7226.html
Believe This Parley 7/8 Tights,adidas,women,"環保訴求
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",65,2020-02-16,https://www.adidas.com/us/believe-this-parley-7-8-tights/EJ7792.html
Trefoil Allover Print Tights,adidas,women,,"Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",40,2020-02-16,https://www.adidas.com/us/trefoil-allover-print-tights/FL4133.html
Sheer Tights,adidas,women,"環保訴求
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",50,2020-02-16,https://www.adidas.com/us/sheer-tights/FL4155.html
Women’s Paramount Hybrid High-Rise Tight,THE NORTH FACE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",80,2020-02-16,https://www.thenorthface.com/shop/w-paramount-hybrid-high-rise-tight-nf0a3xfw?variationId=JK3
Alphaskin Parley 3/4 Tights,adidas,men,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,抗紫外線
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",60,2020-02-16,https://www.adidas.com/us/alphaskin-parley-3-4-tights/EJ8087.html
Daniel Patrick x Harden Tights,adidas,men,"環保訴求
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Recycled Polyester & Blended
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",75,2020-02-16,https://www.adidas.com/us/daniel-patrick-x-harden-tights/FR5638.html
Women’s Active Trail Mesh High-Rise 7/8 Tight,THE NORTH FACE,women,"環保訴求
機能添加,抗紫外線
結構設計,提升運動效能設計
微氣候的舒適調節,涼爽透氣,結構性透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,Spandex <= 10%
Eco-friendly Fiber,Recycled Polyester / PET
Spandex,all/any Spandex
Chemical fiber,Polyester,Recycled Polyester & Blended
",75,2020-02-16,https://www.thenorthface.com/shop/w-active-trail-mesh-high-rise-7-8-tight-nf0a4aot?variationId=N4L
Women’s Motivation High Rise Pocket 7/8 Tights,THE NORTH FACE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",80,2020-02-16,https://www.thenorthface.com/shop/womens-motivation-high-rise-pocket-7-8-tights-nf0a3x3x?variationId=JK3
Women’s Perfect Core High-Rise Tights,THE NORTH FACE,women,"微氣候的舒適調節,涼爽透氣,結構性透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,提升運動效能設計
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",90,2020-02-16,https://www.thenorthface.com/shop/womens-perfect-core-high-rise-tights-nf0a3x4q?variationId=JK3
Women's Burton Midweight Base Layer Capri,Burton,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,異味控制
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,舒適伸展,四面彈
",,44.95,2020-02-16,https://www.burton.com/us/en/p/womens-burton-midweight-base-layer-capri/W20-132051.html?color=13205105402
Women's Burton Expedition Base Layer Pant,Burton,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
",,79.95,2020-02-16,https://www.burton.com/us/en/p/womens-burton-expedition-base-layer-pant/W20-102651.html?color=10265106301
Women's Burton Midweight Base Layer Pant,Burton,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,異味控制
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,舒適伸展,四面彈
",,49.95,2020-02-16,https://www.burton.com/us/en/p/womens-burton-midweight-base-layer-pant/W20-102661.html?color=10266106963
Women's Burton Retro Base Layer Midweight Pant,Burton,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Spandex,Spandex <= 10%
Chemical fiber,Polyester,Polyester Blended
Spandex,all/any Spandex
",59.95,2020-02-16,https://www.burton.com/us/en/p/womens-burton-retro-base-layer-midweight-pant/H20-218051.html?color=21805100400
Women's PFG Freezer? Cover Up,Columbia,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,抗紫外線
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,涼爽透氣,接觸涼感(非金屬類)
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",55,2020-02-16,https://www.columbia.com/womens-pfg-freezer-cover-up-1884401.html?dwvar_1884401_variationColor=464
Women's Leggings Paris Saint-Germain,NIKE,women,,"Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
",90,2020-02-23,https://www.nike.com/t/paris-saint-germain-womens-leggings-KQkN7c/CQ7214-401
"Wunder Under High-Rise Tight 28"" *Full-On Luxtreme",lululemon,women,"微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",98,2020-02-23,https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-Full-Lux/_/prod8330011?color=35551
"Wunder Under High-Rise Tight 25"" *Full-On Luon",lululemon,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",98,2020-02-23,https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-78-Tight/_/prod8430902?color=34135
Women’s Motivation High Rise Pocket 7/8 Tights,THE NORTH FACE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",80,2020-02-23,https://www.thenorthface.com/shop/womens-motivation-high-rise-pocket-7-8-tights-nf0a3x3x?variationId=P09
Esker Tight *lululemon lab,lululemon,women,"微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
",158,2020-02-23,https://shop.lululemon.com/p/womens-leggings/Esker-Tight/_/prod9620008?color=30210
"Pace Rival High-Rise Crop 22"" *No Zip",lululemon,women,"微氣候的舒適調節,涼爽透氣,結構性透氣
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",88,2020-02-23,https://shop.lululemon.com/p/women-crops/Pace-Rival-Crop-22-No-Zip/_/prod9770055?color=31382
"Align Crop 23""",lululemon,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",88,2020-02-23,https://shop.lululemon.com/p/women-crops/Align-Crop-23/_/prod9610029?color=43635
Women's PFG Freezer? Cover Up,Columbia,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
機能添加,抗紫外線
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,涼爽透氣,接觸涼感(非金屬類)
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",55,2020-02-23,https://www.columbia.com/womens-pfg-freezer-cover-up-1884401.html?dwvar_1884401_variationColor=658
Women's Titan Ultra? Tight,Columbia,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
機能添加,反光功能
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",70,2020-02-23,https://www.columbia.com/womens-titan-ultra-tight-1886181.html?dwvar_1886181_variationColor=638
"In Movement Tight 28"" *Everlux Online Only",lululemon,women,"微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",98,2020-02-23,https://shop.lululemon.com/p/women-pants/In-Movement-Tight-28/_/prod9400152?color=0001
"Wunder Under High-Rise Tight 25"" *Full-On Luxtreme",lululemon,women,"微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,四面彈
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",98,2020-02-23,https://shop.lululemon.com/p/women-pants/Wunder-Under-78-Tight-Hi-Rise/_/prod8470056?color=0002
"In Movement Tight 25"" *Everlux",lululemon,women,"微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",98,2020-02-23,https://shop.lululemon.com/p/women-pants/In-Movement-78-Tight/_/prod8760192?color=26083
"Fast and Free Tight II 25"" *Non-Reflective Nulux",lululemon,women,"流行趨勢,超輕量
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,輕量
微氣候的舒適調節,涼爽透氣,蒸發性涼感
機能添加,反光功能
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",128,2020-02-23,https://shop.lululemon.com/p/women-pants/Fast-And-Free-Tight-II-NR/_/prod8960003?color=43608
"Invigorate High-Rise Tight 25""",lululemon,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",128,2020-02-23,https://shop.lululemon.com/p/womens-leggings/Invigorate-HR-Tight-25/_/prod9750552?color=31382
